method,scenario,scale,epoch,served_rate,runtime_sec,feasible,orders_dispatched,orders_pending
DRoC latest,ORTEC-SYNTH-500-s241_dyn5e,500,0,0.202,118.96559739112854,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s241_dyn5e,500,1,0.402,152.538898229599,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s241_dyn5e,500,2,0.602,184.44356894493103,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s241_dyn5e,500,3,0.802,165.8754894733429,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s241_dyn5e,500,4,1.002,159.53051829338074,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s242_dyn5e,500,0,0.202,117.95014882087708,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s242_dyn5e,500,1,0.402,181.74916672706604,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s242_dyn5e,500,2,0.602,166.41256713867188,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s242_dyn5e,500,3,0.802,194.67892050743103,True,33.0,368.0
DRoC latest,ORTEC-SYNTH-500-s242_dyn5e,500,4,1.002,179.3025028705597,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s243_dyn5e,500,0,0.202,180.7699704170227,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s243_dyn5e,500,1,0.402,180.7699375152588,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s243_dyn5e,500,2,0.602,194.9340703487396,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s243_dyn5e,500,3,0.802,187.97075819969177,True,33.0,368.0
DRoC latest,ORTEC-SYNTH-500-s243_dyn5e,500,4,1.002,190.54020619392395,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s244_dyn5e,500,0,0.202,179.41608047485352,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s244_dyn5e,500,1,0.402,149.95603966712952,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s244_dyn5e,500,2,0.602,165.37773203849792,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s244_dyn5e,500,3,0.802,182.6947329044342,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s244_dyn5e,500,4,1.002,177.08538341522217,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s245_dyn5e,500,0,0.202,179.48822784423828,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s245_dyn5e,500,1,0.402,128.76231694221497,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s245_dyn5e,500,2,0.602,177.73971819877625,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s245_dyn5e,500,3,0.802,148.89451503753662,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s245_dyn5e,500,4,1.002,177.42015480995178,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s246_dyn5e,500,0,0.202,185.07335495948792,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s246_dyn5e,500,1,0.402,144.17730259895325,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s246_dyn5e,500,2,0.602,180.14636874198916,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s246_dyn5e,500,3,0.802,178.99814462661743,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s246_dyn5e,500,4,1.002,181.90283131599423,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s247_dyn5e,500,0,0.202,114.33699464797974,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s247_dyn5e,500,1,0.402,211.6687014102936,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s247_dyn5e,500,2,0.602,184.48970794677732,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s247_dyn5e,500,3,0.802,179.87054896354675,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s247_dyn5e,500,4,1.002,175.7306981086731,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s248_dyn5e,500,0,0.202,119.8330945968628,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s248_dyn5e,500,1,0.402,150.86303997039795,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s248_dyn5e,500,2,0.602,161.10522770881653,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s248_dyn5e,500,3,0.802,177.6753830909729,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s248_dyn5e,500,4,1.002,282.2632186412811,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s249_dyn5e,500,0,0.202,105.77199912071228,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s249_dyn5e,500,1,0.402,181.19723057746887,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s249_dyn5e,500,2,0.602,138.94743704795837,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s249_dyn5e,500,3,0.802,178.87423634529114,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s249_dyn5e,500,4,1.002,179.20705556869507,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s250_dyn5e,500,0,0.2,173.02071332931519,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s250_dyn5e,500,1,0.386,290.6640725135803,True,15.0,186.0
DRoC latest,ORTEC-SYNTH-500-s250_dyn5e,500,2,0.386,316.0201766490936,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-500-s250_dyn5e,500,3,0.386,450.3110468387604,False,0.0,401.0
DRoC latest,ORTEC-SYNTH-500-s250_dyn5e,500,4,0.386,632.464013338089,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s251_dyn5e,500,0,0.202,113.76484537124634,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s251_dyn5e,500,1,0.402,180.03778648376465,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s251_dyn5e,500,2,0.602,180.8678436279297,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s251_dyn5e,500,3,0.802,184.58402919769287,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s251_dyn5e,500,4,1.002,183.12173080444336,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s252_dyn5e,500,0,0.202,93.19462513923645,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s252_dyn5e,500,1,0.402,125.82306289672852,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s252_dyn5e,500,2,0.402,413.668408870697,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-500-s252_dyn5e,500,3,0.402,830.7950179576874,False,0.0,401.0
DRoC latest,ORTEC-SYNTH-500-s252_dyn5e,500,4,0.402,694.4320917129517,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s253_dyn5e,500,0,0.202,99.04338932037354,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s253_dyn5e,500,1,0.402,178.31032538414,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s253_dyn5e,500,2,0.602,182.5420205593109,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s253_dyn5e,500,3,0.802,178.29650211334229,True,41.0,360.0
DRoC latest,ORTEC-SYNTH-500-s253_dyn5e,500,4,1.002,185.42758750915527,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s255_dyn5e,500,0,0.202,139.01576614379883,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s255_dyn5e,500,1,0.402,134.66735124588013,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s255_dyn5e,500,2,0.402,459.623747587204,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-500-s255_dyn5e,500,3,0.402,480.689621925354,False,0.0,401.0
DRoC latest,ORTEC-SYNTH-500-s255_dyn5e,500,4,0.402,661.7095654010773,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s254_dyn5e,500,0,0.202,112.68002414703369,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s254_dyn5e,500,1,0.402,193.51304817199707,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s254_dyn5e,500,2,0.602,180.20895266532898,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s254_dyn5e,500,3,0.802,176.23444962501526,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s254_dyn5e,500,4,1.002,181.34809494018555,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s256_dyn5e,500,0,0.202,101.18425679206848,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s256_dyn5e,500,1,0.402,184.26101779937744,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s256_dyn5e,500,2,0.602,160.42181873321533,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s256_dyn5e,500,3,0.802,180.95433235168457,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s256_dyn5e,500,4,1.002,183.7950375080109,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s257_dyn5e,500,0,0.202,179.9188187122345,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s257_dyn5e,500,1,0.402,179.04022884368896,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s257_dyn5e,500,2,0.602,178.45200896263125,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s257_dyn5e,500,3,0.802,183.0876624584198,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s257_dyn5e,500,4,1.002,178.72475385665894,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s258_dyn5e,500,0,0.202,113.27707576751708,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s258_dyn5e,500,1,0.402,176.53773021697998,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s258_dyn5e,500,2,0.602,182.32198190689087,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s258_dyn5e,500,3,0.802,195.07532501220703,True,39.0,362.0
DRoC latest,ORTEC-SYNTH-500-s258_dyn5e,500,4,1.002,180.1851716041565,True,47.0,454.0
DRoC latest,ORTEC-SYNTH-500-s259_dyn5e,500,0,0.202,127.44443917274477,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s259_dyn5e,500,1,0.402,149.805828332901,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s259_dyn5e,500,2,0.602,280.5582802295685,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s259_dyn5e,500,3,0.802,186.21209192276,True,39.0,362.0
DRoC latest,ORTEC-SYNTH-500-s259_dyn5e,500,4,1.002,184.3169372081757,True,47.0,454.0
DRoC latest,ORTEC-SYNTH-500-s260_dyn5e,500,0,0.202,161.20634198188782,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s260_dyn5e,500,1,0.402,151.54300355911255,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s260_dyn5e,500,2,0.602,177.21659469604492,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s260_dyn5e,500,3,0.802,179.43164467811584,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s260_dyn5e,500,4,1.002,196.7485589981079,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s261_dyn5e,500,0,0.202,114.28283381462096,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s261_dyn5e,500,1,0.402,183.45839715003967,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s261_dyn5e,500,2,0.602,190.54141092300412,True,32.0,269.0
DRoC latest,ORTEC-SYNTH-500-s261_dyn5e,500,3,0.802,181.51612186431885,True,39.0,362.0
DRoC latest,ORTEC-SYNTH-500-s261_dyn5e,500,4,1.002,184.32476210594177,True,48.0,453.0
DRoC latest,ORTEC-SYNTH-500-s262_dyn5e,500,0,0.202,190.5331575870514,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s262_dyn5e,500,1,0.402,179.47597217559814,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s262_dyn5e,500,2,0.602,190.17705273628235,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s262_dyn5e,500,3,0.802,172.54350566864014,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s262_dyn5e,500,4,1.002,181.0357916355133,True,40.0,461.0
DRoC latest,ORTEC-SYNTH-500-s263_dyn5e,500,0,0.202,149.31493306159973,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s263_dyn5e,500,1,0.402,185.64180660247803,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s263_dyn5e,500,2,0.602,177.9839539527893,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s263_dyn5e,500,3,0.802,182.74969220161438,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s263_dyn5e,500,4,1.002,160.9383306503296,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s264_dyn5e,500,0,0.202,119.53853678703308,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s264_dyn5e,500,1,0.402,149.8439178466797,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s264_dyn5e,500,2,0.602,175.63567233085632,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s264_dyn5e,500,3,0.802,183.76803183555603,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s264_dyn5e,500,4,1.002,208.94188356399536,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s265_dyn5e,500,0,0.202,122.7073974609375,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s265_dyn5e,500,1,0.402,180.65966963768005,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s265_dyn5e,500,2,0.602,194.47431111335757,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s265_dyn5e,500,3,0.802,177.4161341190338,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s265_dyn5e,500,4,1.002,214.76322889328003,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s266_dyn5e,500,0,0.202,125.37765192985536,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s266_dyn5e,500,1,0.402,181.72604632377625,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s266_dyn5e,500,2,0.602,194.71396160125727,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s266_dyn5e,500,3,0.802,188.84122776985168,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s266_dyn5e,500,4,1.002,185.10365915298465,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s267_dyn5e,500,0,0.202,114.1957778930664,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s267_dyn5e,500,1,0.402,148.14498662948608,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s267_dyn5e,500,2,0.602,187.1800172328949,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s267_dyn5e,500,3,0.802,168.8487913608551,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s267_dyn5e,500,4,1.002,189.89802646636963,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s268_dyn5e,500,0,0.202,135.5850327014923,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s268_dyn5e,500,1,0.402,202.62207055091855,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s268_dyn5e,500,2,0.602,164.7002534866333,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s268_dyn5e,500,3,0.802,197.61765146255493,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s268_dyn5e,500,4,1.002,178.93151426315308,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s269_dyn5e,500,0,0.202,116.25527954101562,True,14.0,87.0
DRoC latest,ORTEC-SYNTH-500-s269_dyn5e,500,1,0.402,181.8011631965637,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s269_dyn5e,500,2,0.602,187.3721706867218,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s269_dyn5e,500,3,0.802,196.01983451843265,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s269_dyn5e,500,4,1.002,173.8372049331665,True,48.0,453.0
DRoC latest,ORTEC-SYNTH-500-s45_dyn5e,500,0,0.202,108.7915198802948,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s45_dyn5e,500,1,0.402,138.88638925552368,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s45_dyn5e,500,2,0.602,196.0086181163788,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s45_dyn5e,500,3,0.802,188.4300746917725,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s45_dyn5e,500,4,1.002,195.29294395446777,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s46_dyn5e,500,0,0.202,113.02907705307008,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s46_dyn5e,500,1,0.402,126.2370936870575,True,23.0,178.0
DRoC latest,ORTEC-SYNTH-500-s46_dyn5e,500,2,0.602,179.2084400653839,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s46_dyn5e,500,3,0.802,180.93234968185425,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s46_dyn5e,500,4,1.002,190.8136010169983,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s47_dyn5e,500,0,0.202,186.61551642417908,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s47_dyn5e,500,1,0.402,186.57631063461304,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s47_dyn5e,500,2,0.602,177.69429969787598,True,25.0,276.0
DRoC latest,ORTEC-SYNTH-500-s47_dyn5e,500,3,0.802,225.4122495651245,True,32.0,369.0
DRoC latest,ORTEC-SYNTH-500-s47_dyn5e,500,4,1.002,158.7588336467743,True,40.0,461.0
DRoC latest,ORTEC-SYNTH-800-s400_dyn5e,800,0,0.2013,115.26493668556212,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s400_dyn5e,800,1,0.4012,206.82520246505737,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s400_dyn5e,800,2,0.6012,183.11138820648196,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s400_dyn5e,800,3,0.8013,189.4336938858032,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s400_dyn5e,800,4,1.0012,193.34348440170288,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s401_dyn5e,800,0,0.2013,193.65487790107727,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s401_dyn5e,800,1,0.4012,168.08693933486938,True,32.0,289.0
DRoC latest,ORTEC-SYNTH-800-s401_dyn5e,800,2,0.6012,178.4645550251007,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s401_dyn5e,800,3,0.8013,177.1433253288269,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s401_dyn5e,800,4,1.0012,204.71445560455322,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s402_dyn5e,800,0,0.2013,104.91634011268616,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s402_dyn5e,800,1,0.2013,520.7739310264587,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s402_dyn5e,800,2,0.2013,528.91628074646,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s402_dyn5e,800,3,0.2013,467.07411766052246,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s402_dyn5e,800,4,0.2013,521.8396139144897,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s403_dyn5e,800,0,0.2013,137.86062455177307,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s403_dyn5e,800,1,0.4012,183.25506472587583,True,31.0,290.0
DRoC latest,ORTEC-SYNTH-800-s403_dyn5e,800,2,0.6012,178.72381734848022,True,45.0,436.0
DRoC latest,ORTEC-SYNTH-800-s403_dyn5e,800,3,0.8013,195.21370244026184,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s403_dyn5e,800,4,0.9838,211.06084990501404,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s405_dyn5e,800,0,0.2013,127.23368263244627,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s405_dyn5e,800,1,0.4012,140.16369581222534,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s405_dyn5e,800,2,0.6012,343.40175437927246,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s405_dyn5e,800,3,0.8013,178.3717439174652,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s405_dyn5e,800,4,1.0012,215.00827479362488,True,71.0,730.0
DRoC latest,ORTEC-SYNTH-800-s404_dyn5e,800,0,0.0,329.14335012435913,False,0.0,161.0
DRoC latest,ORTEC-SYNTH-800-s404_dyn5e,800,1,0.0,480.8050608634949,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s404_dyn5e,800,2,0.0,511.1982583999634,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s404_dyn5e,800,3,0.0,221.21157908439636,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s404_dyn5e,800,4,0.91,180.9653286933899,True,57.0,744.0
DRoC latest,ORTEC-SYNTH-800-s406_dyn5e,800,0,0.2013,206.87651252746585,True,14.0,147.0
DRoC latest,ORTEC-SYNTH-800-s406_dyn5e,800,1,0.4012,183.8590576648712,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s406_dyn5e,800,2,0.6012,179.4698920249939,True,39.0,442.0
DRoC latest,ORTEC-SYNTH-800-s406_dyn5e,800,3,0.8013,189.25599765777588,True,50.0,591.0
DRoC latest,ORTEC-SYNTH-800-s406_dyn5e,800,4,1.0012,204.35994172096247,True,62.0,739.0
DRoC latest,ORTEC-SYNTH-800-s407_dyn5e,800,0,0.2013,128.62394785881042,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s407_dyn5e,800,1,0.4012,173.59852600097656,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s407_dyn5e,800,2,0.6012,179.74740409851074,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s407_dyn5e,800,3,0.6012,660.8570530414581,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s407_dyn5e,800,4,0.6012,512.1385636329651,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s409_dyn5e,800,0,0.2013,117.61263871192932,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s409_dyn5e,800,1,0.4012,148.25181198120117,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s409_dyn5e,800,2,0.6012,254.2458009719849,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s409_dyn5e,800,3,0.8013,216.9547770023346,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s409_dyn5e,800,4,1.0012,345.37313985824585,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s408_dyn5e,800,0,0.2013,131.11066341400146,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s408_dyn5e,800,1,0.4012,189.65370845794678,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s408_dyn5e,800,2,0.6012,184.21849942207336,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s408_dyn5e,800,3,0.8013,182.00356245040894,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s408_dyn5e,800,4,1.0012,180.9135880470276,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s411_dyn5e,800,0,0.2013,135.60106778144836,True,19.0,142.0
DRoC latest,ORTEC-SYNTH-800-s411_dyn5e,800,1,0.4012,182.76250505447388,True,31.0,290.0
DRoC latest,ORTEC-SYNTH-800-s411_dyn5e,800,2,0.6012,182.9248764514923,True,45.0,436.0
DRoC latest,ORTEC-SYNTH-800-s411_dyn5e,800,3,0.8013,221.8599689006805,True,58.0,583.0
DRoC latest,ORTEC-SYNTH-800-s411_dyn5e,800,4,1.0012,208.92869639396667,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s412_dyn5e,800,0,0.2013,133.20674347877502,True,19.0,142.0
DRoC latest,ORTEC-SYNTH-800-s412_dyn5e,800,1,0.4012,189.19664978981015,True,33.0,288.0
DRoC latest,ORTEC-SYNTH-800-s412_dyn5e,800,2,0.6012,156.31620836257937,True,45.0,436.0
DRoC latest,ORTEC-SYNTH-800-s412_dyn5e,800,3,0.8013,205.10840463638303,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s412_dyn5e,800,4,1.0012,206.46740889549253,True,72.0,729.0
DRoC latest,ORTEC-SYNTH-800-s413_dyn5e,800,0,0.2013,178.32271003723145,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s413_dyn5e,800,1,0.4012,165.49769639968872,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s413_dyn5e,800,2,0.6012,181.49643874168396,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s413_dyn5e,800,3,0.8013,190.09484267234802,True,58.0,583.0
DRoC latest,ORTEC-SYNTH-800-s413_dyn5e,800,4,1.0012,180.52040553092957,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s414_dyn5e,800,0,0.0187,100.10240936279295,True,1.0,160.0
DRoC latest,ORTEC-SYNTH-800-s414_dyn5e,800,1,0.4012,175.71053647994995,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s414_dyn5e,800,2,0.6012,177.18383717536926,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s414_dyn5e,800,3,0.7837,203.65680170059204,True,47.0,594.0
DRoC latest,ORTEC-SYNTH-800-s414_dyn5e,800,4,1.0012,189.40059971809387,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s415_dyn5e,800,0,0.2013,116.39792323112488,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s415_dyn5e,800,1,0.4012,174.2902274131775,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s415_dyn5e,800,2,0.6012,189.34887623786926,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s415_dyn5e,800,3,0.8013,197.7269687652588,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s415_dyn5e,800,4,1.0012,180.69002032279968,True,65.0,736.0
DRoC latest,ORTEC-SYNTH-800-s416_dyn5e,800,0,0.2013,179.12006402015686,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s416_dyn5e,800,1,0.4012,202.21867084503174,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s416_dyn5e,800,2,0.6012,148.2989547252655,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s416_dyn5e,800,3,0.8013,177.73700428009033,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s416_dyn5e,800,4,0.9925,212.34868001937866,True,59.0,742.0
DRoC latest,ORTEC-SYNTH-800-s419_dyn5e,800,0,0.2013,122.93418216705322,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s419_dyn5e,800,1,0.4012,183.6132819652557,True,32.0,289.0
DRoC latest,ORTEC-SYNTH-800-s419_dyn5e,800,2,0.6012,262.4015316963196,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s419_dyn5e,800,3,0.8013,223.9949197769165,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s419_dyn5e,800,4,1.0012,178.76240062713623,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s420_dyn5e,800,0,0.2013,127.0965654850006,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s420_dyn5e,800,1,0.4012,181.51741743087769,True,32.0,289.0
